time,data
600.96,1527576
601.05,1527610
601.13,1527613
601.22,1527634
601.30,1527587
601.39,1527604
601.48,1527597
601.56,1527558
601.65,1527526
601.73,1527510
601.82,1527540
601.91,1527646
601.99,1527641
602.08,1527624
602.16,1527577
602.25,1527541
602.34,1527635
602.42,1527583
602.51,1527582
602.59,1527576
602.68,1527606
602.76,1527687
602.85,1527610
602.94,1527599
603.02,1527587
603.11,1527578
603.19,1527628
603.28,1527593
603.36,1527531
