time,raw_data,1_after_scaling,2_after_smoothing,3_after_bias,4_after_hysteresis,steady
8.73,1.5274e+06,0.00714137,0.00499896,0,0,1
8.82,1.52738e+06,-0.0103875,6.49216e-05,-2.1684e-19,0,1
8.9,1.52736e+06,-0.0253194,-0.00519373,0,0,1
8.99,1.5273e+06,-0.0603771,-0.0138283,0,0,1
9.07,1.52731e+06,-0.057131,-0.0209697,0,0,1
9.16,1.5273e+06,-0.0577802,-0.0277215,0,0,1
9.24,1.52731e+06,-0.0519373,-0.0324608,0,0,1
9.33,1.52734e+06,-0.0350577,-0.0309027,0,0,1
9.42,1.52732e+06,-0.0486912,-0.0333697,0,0,1
9.5,1.52724e+06,-0.103225,-0.0442765,0,0,1
9.59,1.52732e+06,-0.0454451,-0.0495352,0,0,1
9.67,1.52747e+06,0.048042,-0.0436922,0,0,1
9.76,1.52745e+06,0.0389529,-0.037265,0,0,1
9.85,1.52739e+06,-0.00259686,-0.031487,0,0,1
9.93,1.52737e+06,-0.014932,-0.0272671,0,0,1
10.02,1.52738e+06,-0.0110367,-0.0225927,0,0,1
10.1,1.52746e+06,0.0434975,-0.0130492,0,0,1
10.19,1.52747e+06,0.048042,-0.00473927,0,0,1
10.27,1.52741e+06,0.0123351,0.00136335,0,0,1
10.36,1.52742e+06,0.0136335,0.0130492,0,0,1
10.45,1.52744e+06,0.0266178,0.0202555,0,0,1
10.53,1.5274e+06,0.00194765,0.0156461,0,0,1
10.62,1.52737e+06,-0.0129843,0.0104524,0,0,1
10.7,1.52737e+06,-0.0142827,0.00928379,0,0,1
10.79,1.52741e+06,0.0123351,0.0120105,0,0,1
10.87,1.52741e+06,0.0129843,0.0144126,0,0,1
10.96,1.52735e+06,-0.0298639,0.00707645,0,0,1
11.05,1.5274e+06,0.00324608,0.00259686,0,0,1
11.13,1.52746e+06,0.042199,0.00558326,0,0,1
11.22,1.52748e+06,0.0538849,0.00960839,0,0,1
11.3,1.52746e+06,0.0441467,0.0113613,0,0,1
11.39,1.52749e+06,0.0623247,0.017399,0,0,1
11.48,1.52746e+06,0.0441467,0.0231121,0,0,1
11.56,1.52747e+06,0.0473927,0.0292796,0,0,1
11.65,1.52745e+06,0.0370053,0.0317467,0,0,1
11.73,1.5275e+06,0.0668692,0.0371351,0,0,1
11.82,1.5275e+06,0.0688169,0.0470032,0,0,1
11.9,1.52747e+06,0.051288,0.0518074,0,0,1
11.99,1.52748e+06,0.0532357,0.0529111,0,0,1
12.08,1.52743e+06,0.0220733,0.0497299,0,0,1
12.16,1.52739e+06,-0.00519373,0.0447959,0,0,1
12.25,1.52739e+06,-0.00129843,0.0384336,0,0,1
12.34,1.52736e+06,-0.0214241,0.0318765,0,0,1
12.42,1.52735e+06,-0.0259686,0.0245404,0,0,1
12.51,1.52743e+06,0.0253194,0.0233718,0,0,1
12.59,1.52744e+06,0.03311,0.0199958,0,0,1
12.68,1.52741e+06,0.0110367,0.0142178,0,0,1
12.76,1.52735e+06,-0.0266178,0.00642724,0,0,1
12.85,1.52742e+06,0.0168796,0.00279163,0,0,1
12.94,1.52749e+06,0.0636231,0.00694661,0,0,1
13.02,1.52745e+06,0.0337592,0.0108419,0,0,1
13.11,1.5274e+06,0.00714137,0.0116859,0,0,1
13.19,1.5274e+06,0.00584294,0.0144126,0,0,1
13.28,1.5274e+06,0.00714137,0.0177236,0,0,1
13.36,1.52739e+06,-0.00194765,0.0149969,0,0,1
13.45,1.52744e+06,0.0305131,0.0147372,0,0,1
13.53,1.52747e+06,0.0506388,0.0186974,0,0,1
13.62,1.52747e+06,0.0486912,0.0262283,0,0,1
13.71,1.52748e+06,0.0545341,0.0299938,0,0,1
13.79,1.52747e+06,0.051288,0.0287603,0,0,1
13.88,1.52741e+06,0.00908902,0.0262932,0,0,1
13.97,1.52741e+06,0.0110367,0.0266828,0,0,1
14.05,1.52747e+06,0.0486912,0.0309676,0,0,1
14.14,1.5274e+06,0.00649216,0.0309027,0,0,1
14.22,1.52739e+06,-0.000649216,0.0310325,0,0,1
14.31,1.52736e+06,-0.0233718,0.025644,0,0,1
14.39,1.52742e+06,0.0188273,0.0224629,0,0,1
14.48,1.52742e+06,0.0175288,0.0193466,0,0,1
14.56,1.52746e+06,0.0402514,0.0179184,0,0,1
14.65,1.5275e+06,0.0694661,0.0197362,0,0,1
14.74,1.52738e+06,-0.00973824,0.0178534,0,0,1
14.82,1.52744e+06,0.03311,0.0200608,0,0,1
14.91,1.52751e+06,0.0740106,0.0225927,0,0,1
14.99,1.5275e+06,0.0675184,0.0286953,0,0,1
15.08,1.5275e+06,0.0707645,0.0358367,0,0,1
15.17,1.52748e+06,0.0584294,0.0440168,0,0,1
15.25,1.52741e+06,0.0129843,0.0434325,0,0,1
15.34,1.52743e+06,0.0227226,0.0439519,0,0,1
15.42,1.52739e+06,0,0.0399268,0,0,1
15.51,1.52739e+06,-0.00389529,0.0325906,0,0,1
15.6,1.52744e+06,0.0266178,0.0362262,0,0,1
15.68,1.52746e+06,0.0447959,0.0373948,0,0,1
15.77,1.5275e+06,0.0681677,0.0368105,0,0,1
15.85,1.52746e+06,0.0428482,0.0343435,0,0,1
15.94,1.52747e+06,0.0519373,0.0324608,0,0,1
16.02,1.52748e+06,0.0545341,0.0320713,0,0,1
16.11,1.52746e+06,0.0415498,0.0349278,0,0,1
16.19,1.52751e+06,0.0733614,0.0399917,0,0,1
16.28,1.52749e+06,0.0636231,0.046354,0,0,1
16.37,1.52739e+06,-0.00389529,0.046354,0,0,1
16.45,1.52736e+06,-0.0188273,0.0418095,0,0,1
16.54,1.52736e+06,-0.0188273,0.0354472,0,0,1
16.62,1.52744e+06,0.0318116,0.0318116,0,0,1
16.71,1.52751e+06,0.0779059,0.0353173,0,0,1
16.79,1.52748e+06,0.057131,0.0358367,0,0,1
16.88,1.52746e+06,0.042199,0.0346032,0,0,1
16.97,1.52743e+06,0.0207749,0.0325257,0,0,1
17.05,1.52742e+06,0.0168796,0.0268775,0,0,1
17.14,1.52744e+06,0.0298639,0.0235016,0,0,1
17.22,1.52737e+06,-0.014932,0.0223979,0,0,1
17.31,1.52742e+06,0.014932,0.0257739,0,0,1
17.4,1.52744e+06,0.0266178,0.0303184,0,0,1
17.48,1.52748e+06,0.057131,0.0328503,0,0,1
17.57,1.52748e+06,0.0564818,0.0307079,0,0,1
17.65,1.52755e+06,0.100628,0.0350577,0,0,1
17.74,1.5275e+06,0.0655708,0.0373948,0,0,1
17.82,1.52745e+06,0.0350577,0.0388231,0,0,1
17.91,1.52746e+06,0.0402514,0.0411603,0,0,1
18,1.52742e+06,0.018178,0.0399917,0,0,1
18.08,1.5274e+06,0.000649216,0.0415498,0,0,1
18.17,1.52743e+06,0.0214241,0.042199,0,0,1
18.25,1.52744e+06,0.0324608,0.0427833,0,0,1
18.34,1.52747e+06,0.0499896,0.0420692,0,0,1
18.42,1.52741e+06,0.00779059,0.0372001,0,0,1
18.51,1.52743e+06,0.0259686,0.0297341,0,0,1
18.6,1.52747e+06,0.0493404,0.028111,0,0,1
18.68,1.52744e+06,0.0272671,0.027332,0,0,1
18.77,1.5274e+06,0.00389529,0.0236964,0,0,1
18.85,1.52748e+06,0.0525865,0.0271372,0,0,1
18.94,1.52751e+06,0.0779059,0.0348629,0,0,1
19.03,1.52749e+06,0.0642724,0.0391477,0,0,1
19.11,1.52744e+06,0.0279163,0.0386933,0,0,1
19.2,1.52742e+06,0.014932,0.0351875,0,0,1
19.28,1.52739e+06,-0.00389529,0.0340189,0,0,1
19.37,1.52742e+06,0.0136335,0.0327854,0,0,1
19.46,1.52742e+06,0.0175288,0.0296042,0,0,1
19.54,1.52734e+06,-0.0370053,0.023177,0,0,1
19.63,1.52736e+06,-0.0194765,0.0208398,0,0,1
19.71,1.52744e+06,0.0311624,0.0186974,0,0,1
19.8,1.52748e+06,0.0532357,0.0162304,0,0,1
19.88,1.52743e+06,0.0214241,0.0119456,0,0,1
19.97,1.52741e+06,0.0103875,0.0101927,0,0,1
20.06,1.52751e+06,0.0740106,0.0161006,0,0,1
20.14,1.5275e+06,0.0655708,0.0230472,0,0,1
20.23,1.52741e+06,0.0110367,0.0227875,0,0,1
20.31,1.52744e+06,0.0266178,0.0236964,0,0,1
20.4,1.52746e+06,0.0447959,0.0318765,0,0,1
20.49,1.52748e+06,0.0545341,0.0392776,0,0,1
20.57,1.52743e+06,0.0246702,0.0386283,0,0,1
20.66,1.52746e+06,0.0454451,0.0378493,0,0,1
20.74,1.52744e+06,0.0305131,0.0387582,0,0,1
20.83,1.52745e+06,0.0357069,0.0412901,0,0,1
20.91,1.52744e+06,0.0292147,0.0368105,0,0,1
21,1.52742e+06,0.0162304,0.0318765,0,0,1
21.09,1.5274e+06,0.000649216,0.0308377,0,0,1
21.17,1.52747e+06,0.051288,0.0333048,0,0,1
21.26,1.52745e+06,0.0389529,0.0327205,0,0,1
21.34,1.52744e+06,0.0305131,0.0303184,0,0,1
21.43,1.52744e+06,0.0292147,0.0307728,0,0,1
21.52,1.52737e+06,-0.018178,0.0244105,0,0,1
21.6,1.52744e+06,0.0266178,0.024021,0,0,1
21.69,1.52747e+06,0.051288,0.0255791,0,0,1
21.77,1.52744e+06,0.0305131,0.0257089,0,0,1
21.86,1.52746e+06,0.0447959,0.0285655,0,0,1
21.94,1.52746e+06,0.0447959,0.0329802,0,0,1
22.03,1.52742e+06,0.0136335,0.0292147,0,0,1
22.12,1.52745e+06,0.0383037,0.0291498,0,0,1
22.2,1.5275e+06,0.0675184,0.0328503,0,0,1
22.29,1.5275e+06,0.0681677,0.0367456,0,0,1
22.37,1.52747e+06,0.0493404,0.0434975,0,0,1
22.46,1.52742e+06,0.0175288,0.0425886,0,0,1
22.54,1.52741e+06,0.0116859,0.0386283,0,0,1
22.63,1.52742e+06,0.0175288,0.0373299,0,0,1
22.72,1.5274e+06,0.00454451,0.0333048,0,0,1
22.8,1.52745e+06,0.0363561,0.0324608,0,0,1
22.89,1.52746e+06,0.042199,0.0353173,0,0,1
22.97,1.52743e+06,0.0214241,0.0336294,0,0,1
23.06,1.52747e+06,0.048042,0.0316817,0,0,1
23.15,1.52742e+06,0.0188273,0.0267477,0,0,1
23.23,1.52743e+06,0.0233718,0.0241508,0,0,1
23.32,1.52746e+06,0.0396022,0.0263582,0,0,1
23.4,1.52742e+06,0.014932,0.0266828,0,0,1
23.49,1.52738e+06,-0.0103875,0.0238911,0,0,1
23.57,1.5274e+06,0.00194765,0.0236315,0,0,1
23.66,1.52743e+06,0.0220733,0.0222032,0,0,1
23.75,1.52745e+06,0.0357069,0.021554,0,0,1
23.83,1.52744e+06,0.03311,0.0227226,0,0,1
23.92,1.52744e+06,0.0279163,0.02071,0,0,1
24,1.52742e+06,0.0142827,0.0202555,0,0,1
24.09,1.52738e+06,-0.00584294,0.0173341,0,0,1
24.17,1.52738e+06,-0.0084398,0.0125299,0,0,1
24.26,1.52742e+06,0.0188273,0.0129194,0,0,1
24.35,1.52743e+06,0.0220733,0.0161655,0,0,1
24.43,1.52741e+06,0.00779059,0.0167498,0,0,1
24.52,1.52741e+06,0.0084398,0.0153864,0,0,1
24.6,1.5274e+06,0.00649216,0.0124649,0,0,1
24.69,1.52745e+06,0.0337592,0.0125299,0,0,1
24.78,1.5275e+06,0.06622,0.0163602,0,0,1
24.86,1.52746e+06,0.0402514,0.0189571,0,0,1
24.95,1.52744e+06,0.0279163,0.022333,0,0,1
25.03,1.52742e+06,0.0175288,0.0249299,0,0,1
25.12,1.52744e+06,0.0298639,0.0260336,0,0,1
25.2,1.52744e+06,0.03311,0.0271372,0,0,1
25.29,1.52745e+06,0.0350577,0.0298639,0,0,1
25.38,1.5274e+06,0.00324608,0.0293446,0,0,1
25.46,1.52744e+06,0.0279163,0.031487,0,0,1
25.55,1.52738e+06,-0.0123351,0.0268775,0,0,1
25.63,1.52742e+06,0.0194765,0.0222032,0,0,1
25.72,1.5275e+06,0.0655708,0.0247351,0,0,1
25.8,1.52746e+06,0.0396022,0.0259037,0,0,1
25.89,1.52746e+06,0.0441467,0.0285655,0,0,1
25.98,1.52752e+06,0.0830996,0.0338891,0,0,1
26.06,1.52745e+06,0.0383037,0.0344084,0,0,1
26.15,1.52739e+06,0,0.0309027,0,0,1
26.23,1.52746e+06,0.0409006,0.0346681,0,0,1
26.32,1.5275e+06,0.0720629,0.0390828,0,0,1
26.41,1.5274e+06,0.00649216,0.0409655,0,0,1
26.49,1.52738e+06,-0.0084398,0.0381739,0,0,1
26.58,1.52735e+06,-0.0272671,0.0288901,0,0,1
26.66,1.52741e+06,0.0084398,0.0257739,0,0,1
26.75,1.5275e+06,0.0701153,0.0283707,0,0,1
26.83,1.52748e+06,0.0525865,0.0253194,0,0,1
26.92,1.52744e+06,0.0272671,0.0242157,0,0,1
27.01,1.52746e+06,0.0454451,0.0287603,0,0,1
27.09,1.5274e+06,0.00649216,0.0253194,0,0,1
27.18,1.52741e+06,0.0123351,0.0193466,0,0,1
27.26,1.52748e+06,0.0551833,0.0242157,0,0,1
27.35,1.52747e+06,0.0519373,0.0302535,0,0,1
27.43,1.52744e+06,0.0266178,0.0356419,0,0,1
27.52,1.52741e+06,0.0103875,0.0358367,0,0,1
27.61,1.52739e+06,-0.00454451,0.0283707,0,0,1
27.69,1.52749e+06,0.0597278,0.0290849,0,0,1
27.78,1.52745e+06,0.0376545,0.0301236,0,0,1
27.86,1.52742e+06,0.0155812,0.0271372,0,0,1
27.95,1.52744e+06,0.03311,0.029799,0,0,1
28.04,1.52747e+06,0.048042,0.0333697,0,0,1
28.12,1.52744e+06,0.0324608,0.0310974,0,0,1
28.21,1.52743e+06,0.0259686,0.0285006,0,0,1
28.29,1.52743e+06,0.0233718,0.028176,0,0,1
28.38,1.52739e+06,0,0.0271372,0,0,1
28.46,1.5274e+06,0.00714137,0.0283058,0,0,1
28.55,1.52738e+06,-0.00973824,0.0213592,0,0,1
28.64,1.52746e+06,0.0454451,0.0221383,0,0,1
28.72,1.52744e+06,0.0266178,0.0232419,0,0,1
28.81,1.52743e+06,0.024021,0.022333,0,0,1
28.89,1.52743e+06,0.0220733,0.0197362,0,0,1
28.98,1.52742e+06,0.0142827,0.0179184,0,0,1
29.06,1.52738e+06,-0.00649216,0.0146723,0,0,1
29.15,1.52739e+06,0,0.0123351,0,0,1
29.24,1.52744e+06,0.0311624,0.0154513,0,0,1
29.32,1.52746e+06,0.0402514,0.0187623,0,0,1
29.41,1.5274e+06,0.00324608,0.0200608,0,0,1
29.5,1.52743e+06,0.0227226,0.0177885,0,0,1
29.58,1.52742e+06,0.014932,0.0166199,0,0,1
29.67,1.52745e+06,0.0370053,0.0179184,0,0,1
29.75,1.52742e+06,0.014932,0.0172042,0,0,1
29.84,1.52741e+06,0.0110367,0.0168796,0,0,1
29.92,1.52749e+06,0.0642724,0.0239561,0,0,1
30.01,1.52748e+06,0.0564818,0.0296042,0,0,1
30.09,1.52741e+06,0.00908902,0.0273969,0,0,1
30.18,1.52742e+06,0.0162304,0.0249948,0,0,1
30.27,1.52747e+06,0.051288,0.029799,0,0,1
30.35,1.52748e+06,0.0584294,0.0333697,0,0,1
30.44,1.52741e+06,0.0129843,0.0331749,0,0,1
30.52,1.52737e+06,-0.014932,0.0279812,0,0,1
30.61,1.52737e+06,-0.0155812,0.0249299,0,0,1
30.69,1.52741e+06,0.0110367,0.0249299,0,0,1
30.78,1.52748e+06,0.0577802,0.0242807,0,0,1
30.87,1.52751e+06,0.0727122,0.0259037,0,0,1
30.95,1.52752e+06,0.0785551,0.0328503,0,0,1
31.04,1.52748e+06,0.0551833,0.0367456,0,0,1
31.12,1.52741e+06,0.0123351,0.0328503,0,0,1
31.21,1.52744e+06,0.0324608,0.0302535,0,0,1
31.3,1.52747e+06,0.0467435,0.0336294,0,0,1
31.38,1.52751e+06,0.0759582,0.0427184,0,0,1
31.47,1.52747e+06,0.0499896,0.0492755,0,0,1
31.55,1.52745e+06,0.0383037,0.0520022,0,0,1
31.64,1.52748e+06,0.0545341,0.0516776,0,0,1
31.72,1.52748e+06,0.0525865,0.049665,0,0,1
31.81,1.52746e+06,0.0402514,0.0458346,0,0,1
31.9,1.52743e+06,0.0246702,0.0427833,0,0,1
31.98,1.52744e+06,0.0318116,0.044731,0,0,1
32.07,1.52745e+06,0.0383037,0.0453153,0,0,1
32.15,1.52741e+06,0.0103875,0.0416797,0,0,1
32.24,1.52737e+06,-0.0155812,0.0325257,0,0,1
32.33,1.52744e+06,0.0324608,0.0307728,0,0,1
32.41,1.52751e+06,0.0733614,0.0342786,0,0,1
32.5,1.52746e+06,0.0402514,0.0328503,0,0,1
32.58,1.52745e+06,0.0376545,0.0313571,0,0,1
32.67,1.52745e+06,0.0383037,0.0311624,0,0,1
32.76,1.52741e+06,0.0129843,0.0299938,0,0,1
32.84,1.52742e+06,0.0155812,0.0283707,0,0,1
32.93,1.52743e+06,0.0207749,0.0266178,0,0,1
33.01,1.52746e+06,0.0396022,0.0295393,0,0,1
33.1,1.5274e+06,0.00714137,0.0318116,0,0,1
33.18,1.5274e+06,0.00324608,0.0288901,0,0,1
33.27,1.52737e+06,-0.0142827,0.0201257,0,0,1
33.36,1.52746e+06,0.0428482,0.0203854,0,0,1
33.44,1.52754e+06,0.0921886,0.0258388,0,0,1
33.53,1.52752e+06,0.0830996,0.0303184,0,0,1
33.61,1.52746e+06,0.0460943,0.0336294,0,0,1
33.7,1.52748e+06,0.057131,0.0377844,0,0,1
33.79,1.52741e+06,0.0110367,0.0368105,0,0,1
33.87,1.52734e+06,-0.0318116,0.0296692,0,0,1
33.96,1.52742e+06,0.018178,0.0307728,0,0,1
34.04,1.52748e+06,0.0584294,0.0362912,0,0,1
34.13,1.52751e+06,0.0779059,0.04551,0,0,1
34.21,1.52744e+06,0.0272671,0.0439519,0,0,1
34.3,1.52748e+06,0.0532357,0.0400566,0,0,1
34.38,1.52749e+06,0.0597278,0.0377194,0,0,1
34.47,1.52749e+06,0.0649216,0.0396022,0,0,1
34.56,1.52751e+06,0.0779059,0.0416797,0,0,1
34.64,1.52748e+06,0.0551833,0.0460943,0,0,1
34.73,1.52752e+06,0.0798535,0.0572608,0,0,1
34.81,1.52749e+06,0.0649216,0.0619352,0,0,1
34.9,1.52746e+06,0.0460943,0.0607017,0,0,1
34.99,1.52746e+06,0.0441467,0.0573258,0,0,1
35.07,1.52748e+06,0.0590786,0.0605069,0,0,1
35.16,1.52745e+06,0.0344084,0.0586242,0,0,1
35.24,1.52752e+06,0.0805028,0.0607017,0,0,1
35.33,1.5275e+06,0.0714137,0.0613509,0,0,1
35.42,1.52746e+06,0.0409006,0.0576504,0,0,1
35.5,1.52744e+06,0.0305131,0.0551833,0,0,1
35.59,1.52746e+06,0.0415498,0.051353,0,0,1
35.67,1.52746e+06,0.0396022,0.048821,0,0,1
35.76,1.52748e+06,0.0538849,0.0496001,0,0,1
35.84,1.52747e+06,0.0493404,0.0501195,0,0,1
35.93,1.52742e+06,0.0194765,0.0461592,0,0,1
36.02,1.52743e+06,0.0220733,0.0449257,0,0,1
36.1,1.52743e+06,0.0207749,0.0389529,0,0,1
36.19,1.52742e+06,0.0142827,0.0332398,0,0,1
36.27,1.52743e+06,0.0259686,0.0317467,0,0,1
36.36,1.52741e+06,0.0123351,0.0299288,0,0,1
36.44,1.52741e+06,0.0129843,0.0270723,0,0,1
36.53,1.5275e+06,0.0655708,0.0296692,0,0,1
36.62,1.5275e+06,0.0655708,0.0308377,0,0,1
36.7,1.52745e+06,0.0370053,0.0296042,0,0,1
36.79,1.52746e+06,0.0434975,0.0320063,0,0,1
36.87,1.52745e+06,0.0344084,0.0332398,0,0,1
36.96,1.52752e+06,0.0798535,0.0391477,0,0,1
37.05,1.52748e+06,0.0558326,0.0433027,0,0,1
37.13,1.52746e+06,0.0460943,0.0453153,0,0,1
37.22,1.52752e+06,0.0792043,0.0520022,0,0,1
37.3,1.52748e+06,0.0558326,0.056287,0,0,1
37.39,1.52745e+06,0.0370053,0.0534305,0,0,1
37.47,1.52749e+06,0.0610263,0.052976,0,0,1
37.56,1.52745e+06,0.0344084,0.0527163,0,0,1
37.65,1.52741e+06,0.0129843,0.049665,0,0,1
37.73,1.52744e+06,0.03311,0.0495352,0,0,1
37.82,1.52746e+06,0.0441467,0.0459645,0,0,1
37.9,1.52744e+06,0.0318116,0.0435624,0,0,1
37.99,1.52749e+06,0.0629739,0.0452503,0,0,1
38.08,1.52747e+06,0.0467435,0.0420043,0,0,1
38.16,1.52741e+06,0.0084398,0.037265,0,0,1
38.25,1.52743e+06,0.0259686,0.0361613,0,0,1
38.33,1.52743e+06,0.0227226,0.0323309,0,0,1
38.42,1.5274e+06,0.00584294,0.0294744,0,0,1
38.5,1.52747e+06,0.0506388,0.0332398,0,0,1
38.59,1.52748e+06,0.057131,0.0356419,0,0,1
38.68,1.52745e+06,0.0350577,0.034733,0,0,1
38.76,1.52743e+06,0.0207749,0.0336294,0,0,1
38.85,1.52748e+06,0.057131,0.0330451,0,0,1
38.93,1.52748e+06,0.0545341,0.0338241,0,0,1
39.02,1.52748e+06,0.0525865,0.0382388,0,0,1
39.1,1.52749e+06,0.0616755,0.0418095,0,0,1
39.19,1.52744e+06,0.0266178,0.042199,0,0,1
39.28,1.52745e+06,0.0363561,0.0452503,0,0,1
39.36,1.52743e+06,0.0233718,0.0425236,0,0,1
39.45,1.52744e+06,0.0324608,0.0400566,0,0,1
39.53,1.52748e+06,0.0584294,0.0423938,0,0,1
39.62,1.52746e+06,0.0402514,0.0443414,0,0,1
39.71,1.52744e+06,0.0311624,0.0417446,0,0,1
39.79,1.52743e+06,0.024021,0.0386933,0,0,1
39.88,1.52744e+06,0.0318116,0.0366158,0,0,1
39.96,1.52746e+06,0.0428482,0.034733,0,0,1
40.05,1.52743e+06,0.0214241,0.0342137,0,0,1
40.13,1.52746e+06,0.0396022,0.0345383,0,0,1
40.22,1.52747e+06,0.048042,0.0370053,0,0,1
40.31,1.52741e+06,0.0123351,0.0349927,0,0,1
40.39,1.52747e+06,0.0519373,0.0343435,0,0,1
40.48,1.5275e+06,0.0655708,0.0368755,0,0,1
40.56,1.52748e+06,0.0577802,0.0395372,0,0,1
40.65,1.52745e+06,0.0357069,0.0407058,0,0,1
40.73,1.52747e+06,0.0506388,0.0425886,0,0,1
40.82,1.52741e+06,0.0129843,0.0396022,0,0,1
40.91,1.52743e+06,0.0259686,0.0400566,0,0,1
40.99,1.52746e+06,0.0402514,0.0401215,0,0,1
41.08,1.52749e+06,0.0649216,0.0418095,0,0,1
41.16,1.52742e+06,0.0188273,0.0424587,0,0,1
41.25,1.52738e+06,-0.0084398,0.036421,0,0,1
41.34,1.52742e+06,0.0188273,0.0317467,0,0,1
41.42,1.52743e+06,0.0214241,0.028111,0,0,1
41.51,1.52747e+06,0.051288,0.0296692,0,0,1
41.59,1.52749e+06,0.0616755,0.0307728,0,0,1
41.68,1.52743e+06,0.0214241,0.0316168,0,0,1
41.76,1.52742e+06,0.0136335,0.0303833,0,0,1
41.85,1.52746e+06,0.0447959,0.0308377,0,0,1
41.94,1.52753e+06,0.0856965,0.0329152,0,0,1
42.02,1.52744e+06,0.03311,0.0343435,0,0,1
42.11,1.52741e+06,0.0116859,0.0363561,0,0,1
42.19,1.52745e+06,0.0344084,0.0379142,0,0,1
42.28,1.52745e+06,0.0357069,0.0393425,0,0,1
42.36,1.52744e+06,0.03311,0.0375247,0,0,1
42.45,1.52747e+06,0.0499896,0.0363561,0,0,1
42.54,1.52743e+06,0.0207749,0.0362912,0,0,1
42.62,1.52753e+06,0.0889426,0.0438221,0,0,1
42.71,1.5275e+06,0.0720629,0.0465488,0,0,1
42.79,1.5275e+06,0.0675184,0.044731,0,0,1
42.88,1.52748e+06,0.0551833,0.0469383,0,0,1
42.97,1.52746e+06,0.0428482,0.0500545,0,0,1
43.05,1.52745e+06,0.0363561,0.0502493,0,0,1
43.14,1.52755e+06,0.102576,0.0569362,0,0,1
43.22,1.52749e+06,0.0649216,0.0601174,0,0,1
43.31,1.52746e+06,0.0396022,0.0590786,0,0,1
43.4,1.52747e+06,0.048042,0.0618053,0,0,1
43.48,1.52747e+06,0.0473927,0.0576504,0,0,1
43.57,1.52747e+06,0.051288,0.0555729,0,0,1
43.65,1.52745e+06,0.0344084,0.0522619,0,0,1
43.74,1.5275e+06,0.0714137,0.0538849,0,0,1
43.83,1.52751e+06,0.0779059,0.0573907,0,0,1
43.91,1.52744e+06,0.03311,0.0570661,0,0,1
44,1.52742e+06,0.0175288,0.0485613,0,0,1
44.08,1.52737e+06,-0.0175288,0.0403163,0,0,1
44.17,1.52741e+06,0.0103875,0.0373948,0,0,1
44.25,1.52744e+06,0.0279163,0.0353823,0,0,1
44.34,1.52742e+06,0.0142827,0.0320713,0,0,1
44.43,1.52743e+06,0.024021,0.0293446,0,0,1
44.51,1.52745e+06,0.0344084,0.0293446,0,0,1
44.6,1.52744e+06,0.0298639,0.0251896,0,0,1
44.68,1.52748e+06,0.0584294,0.0232419,0,0,1
44.77,1.52751e+06,0.0759582,0.0275267,0,0,1
44.85,1.52753e+06,0.0889426,0.0346681,0,0,1
44.94,1.52748e+06,0.0525865,0.0416797,0,0,1
45.03,1.52745e+06,0.0363561,0.0442765,0,0,1
45.11,1.52745e+06,0.0337592,0.0448608,0,0,1
45.2,1.52753e+06,0.0876441,0.0521969,0,0,1
45.28,1.52751e+06,0.0740106,0.0571959,0,0,1
45.37,1.52747e+06,0.0486912,0.0586242,0,0,1
45.46,1.5274e+06,0.00519373,0.0561572,0,0,1
45.54,1.5274e+06,0.00389529,0.0507037,0,0,1
45.63,1.52738e+06,-0.00973824,0.0421341,0,0,1
45.71,1.52741e+06,0.0110367,0.0343435,0,0,1
45.8,1.52747e+06,0.0467435,0.0337592,0,0,1
45.88,1.52745e+06,0.0344084,0.0335645,0,0,1
45.97,1.52751e+06,0.0733614,0.0375247,0,0,1
46.06,1.52748e+06,0.0545341,0.0342137,0,0,1
46.14,1.52745e+06,0.0370053,0.0305131,0,0,1
46.23,1.52748e+06,0.0545341,0.0310974,0,0,1
46.31,1.52754e+06,0.0921886,0.0397969,0,0,1
46.4,1.52752e+06,0.0798535,0.0473927,0,0,1
46.48,1.52744e+06,0.03311,0.0516776,0,0,1
46.57,1.5274e+06,0.00259686,0.0508336,0,0,1
46.65,1.52746e+06,0.0434975,0.050509,0,0,1
46.74,1.52747e+06,0.0473927,0.0518074,0,0,1
46.83,1.52747e+06,0.0493404,0.0494053,0,0,1
46.91,1.52752e+06,0.0792043,0.0518723,0,0,1
47,1.52751e+06,0.0766075,0.0558326,0,0,1
47.09,1.52742e+06,0.0201257,0.0523917,0,0,1
47.17,1.52742e+06,0.014932,0.044666,0,0,1
47.26,1.52741e+06,0.0103875,0.0377194,0,0,1
47.34,1.52748e+06,0.0577802,0.0401865,0,0,1
47.43,1.52745e+06,0.0389529,0.0438221,0,0,1
47.51,1.52741e+06,0.0103875,0.0405111,0,0,1
47.6,1.52742e+06,0.0136335,0.0371351,0,0,1
47.69,1.52741e+06,0.0129843,0.0334995,0,0,1
47.77,1.52746e+06,0.0409006,0.0296692,0,0,1
47.86,1.52746e+06,0.0434975,0.0263582,0,0,1
47.94,1.52747e+06,0.051288,0.0294744,0,0,1
48.03,1.52744e+06,0.0324608,0.0312273,0,0,1
48.11,1.52744e+06,0.0285655,0.0330451,0,0,1
48.2,1.52746e+06,0.0454451,0.0318116,0,0,1
48.29,1.52746e+06,0.0428482,0.0322011,0,0,1
48.37,1.5275e+06,0.0714137,0.0383037,0,0,1
48.46,1.52752e+06,0.0837488,0.0453153,0,0,1
48.54,1.52743e+06,0.0207749,0.0460943,0,0,1
48.63,1.5274e+06,0.00714137,0.0427184,0,0,1
